pair_id,platform,unit_id,order,elapsed_on_ns,elapsed_off_ns,on_request_hash,off_request_hash
timing-008138,DJI RoboMaster,GV3,on_off,23200,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008139,DJI RoboMaster,GV3,on_off,23300,15200,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008140,DJI RoboMaster,GV3,off_on,23700,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008141,DJI RoboMaster,GV3,off_on,24100,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008142,DJI RoboMaster,GV3,off_on,22600,16000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008143,DJI RoboMaster,GV3,off_on,24500,16000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008144,DJI RoboMaster,GV3,off_on,22400,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008145,DJI RoboMaster,GV3,on_off,23300,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008146,DJI RoboMaster,GV3,on_off,23400,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008147,DJI RoboMaster,GV3,off_on,22600,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008148,DJI RoboMaster,GV3,off_on,22900,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008149,DJI RoboMaster,GV3,on_off,22100,15300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008150,DJI RoboMaster,GV3,on_off,22000,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008151,DJI RoboMaster,GV3,off_on,22200,15600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008152,DJI RoboMaster,GV3,off_on,24800,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008153,DJI RoboMaster,GV3,off_on,25700,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008154,DJI RoboMaster,GV3,on_off,30900,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008155,DJI RoboMaster,GV3,off_on,25300,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008156,DJI RoboMaster,GV3,off_on,27000,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008157,DJI RoboMaster,GV3,off_on,25300,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008158,DJI RoboMaster,GV3,off_on,55100,73000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008159,DJI RoboMaster,GV3,on_off,30400,17900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008160,DJI RoboMaster,GV3,off_on,29900,17900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008161,DJI RoboMaster,GV3,off_on,27200,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008162,DJI RoboMaster,GV3,off_on,25300,17100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008163,DJI RoboMaster,GV3,off_on,24700,17400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008164,DJI RoboMaster,GV3,on_off,31300,19600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008165,DJI RoboMaster,GV3,off_on,27600,18000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008166,DJI RoboMaster,GV3,on_off,27500,20600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008167,DJI RoboMaster,GV3,on_off,30200,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008168,DJI RoboMaster,GV3,off_on,26400,18100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008169,DJI RoboMaster,GV3,off_on,26300,17500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008170,DJI RoboMaster,GV3,on_off,29600,17000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008171,DJI RoboMaster,GV3,on_off,32100,18600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008172,DJI RoboMaster,GV3,on_off,38700,20100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008173,DJI RoboMaster,GV3,on_off,29300,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008174,DJI RoboMaster,GV3,off_on,26200,17900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008175,DJI RoboMaster,GV3,off_on,27000,20000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008176,DJI RoboMaster,GV3,on_off,25900,17200,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008177,DJI RoboMaster,GV3,on_off,25400,17800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008178,DJI RoboMaster,GV3,off_on,27800,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008179,DJI RoboMaster,GV3,on_off,25800,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008180,DJI RoboMaster,GV3,off_on,30300,16900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008181,DJI RoboMaster,GV3,off_on,24900,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008182,DJI RoboMaster,GV3,on_off,28400,16900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008183,DJI RoboMaster,GV3,on_off,25000,17400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008184,DJI RoboMaster,GV3,on_off,23200,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008185,DJI RoboMaster,GV3,on_off,24800,18600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008186,DJI RoboMaster,GV3,off_on,25700,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008187,DJI RoboMaster,GV3,on_off,25500,18500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008188,DJI RoboMaster,GV3,off_on,29800,18300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008189,DJI RoboMaster,GV3,on_off,24700,17400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008190,DJI RoboMaster,GV3,off_on,23300,17700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008191,DJI RoboMaster,GV3,on_off,24100,22700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008192,DJI RoboMaster,GV3,on_off,26400,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008193,DJI RoboMaster,GV3,on_off,24900,18100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008194,DJI RoboMaster,GV3,off_on,29100,19500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008195,DJI RoboMaster,GV3,off_on,28900,19600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008196,DJI RoboMaster,GV3,on_off,25100,16300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008197,DJI RoboMaster,GV3,off_on,25800,16900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008198,DJI RoboMaster,GV3,on_off,24100,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008199,DJI RoboMaster,GV3,on_off,25000,17200,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008200,DJI RoboMaster,GV3,on_off,24500,16900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008201,DJI RoboMaster,GV3,on_off,25200,15300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008202,DJI RoboMaster,GV3,off_on,24300,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008203,DJI RoboMaster,GV3,on_off,23600,16300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008204,DJI RoboMaster,GV3,off_on,27100,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008205,DJI RoboMaster,GV3,on_off,25300,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008206,DJI RoboMaster,GV3,on_off,27600,17000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008207,DJI RoboMaster,GV3,on_off,27700,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008208,DJI RoboMaster,GV3,off_on,25400,16600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008209,DJI RoboMaster,GV3,off_on,27500,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008210,DJI RoboMaster,GV3,off_on,23900,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008211,DJI RoboMaster,GV3,off_on,23500,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008212,DJI RoboMaster,GV3,on_off,23500,16000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008213,DJI RoboMaster,GV3,off_on,27800,16200,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008214,DJI RoboMaster,GV3,off_on,26500,16300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008215,DJI RoboMaster,GV3,off_on,24600,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008216,DJI RoboMaster,GV3,off_on,23700,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008217,DJI RoboMaster,GV3,off_on,24200,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008218,DJI RoboMaster,GV3,on_off,23300,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008219,DJI RoboMaster,GV3,on_off,22900,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008220,DJI RoboMaster,GV3,off_on,23900,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008221,DJI RoboMaster,GV3,off_on,23300,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008222,DJI RoboMaster,GV3,on_off,22700,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008223,DJI RoboMaster,GV3,on_off,25300,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008224,DJI RoboMaster,GV3,off_on,25100,16300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008225,DJI RoboMaster,GV3,on_off,22500,16900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008226,DJI RoboMaster,GV3,off_on,23900,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008227,DJI RoboMaster,GV3,on_off,22500,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008228,DJI RoboMaster,GV3,off_on,29000,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008229,DJI RoboMaster,GV3,off_on,22900,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008230,DJI RoboMaster,GV3,off_on,23000,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008231,DJI RoboMaster,GV3,on_off,23100,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008232,DJI RoboMaster,GV3,off_on,25800,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008233,DJI RoboMaster,GV3,off_on,25800,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008234,DJI RoboMaster,GV3,off_on,23300,16500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008235,DJI RoboMaster,GV3,off_on,22900,16000,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008236,DJI RoboMaster,GV3,on_off,23000,20800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008237,DJI RoboMaster,GV3,on_off,27300,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008238,DJI RoboMaster,GV3,off_on,24700,15900,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008239,DJI RoboMaster,GV3,off_on,22600,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008240,DJI RoboMaster,GV3,on_off,22900,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008241,DJI RoboMaster,GV3,on_off,24200,15300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008242,DJI RoboMaster,GV3,off_on,24600,15600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008243,DJI RoboMaster,GV3,on_off,22700,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008244,DJI RoboMaster,GV3,off_on,22800,15600,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008245,DJI RoboMaster,GV3,on_off,22800,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008246,DJI RoboMaster,GV3,on_off,22900,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008247,DJI RoboMaster,GV3,on_off,22700,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008248,DJI RoboMaster,GV3,off_on,23600,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008249,DJI RoboMaster,GV3,on_off,23500,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008250,DJI RoboMaster,GV3,off_on,22400,15200,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008251,DJI RoboMaster,GV3,on_off,25400,15300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008252,DJI RoboMaster,GV3,on_off,22000,16500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008253,DJI RoboMaster,GV3,on_off,23100,15500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008254,DJI RoboMaster,GV3,on_off,22000,15800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008255,DJI RoboMaster,GV3,on_off,22100,15300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008256,DJI RoboMaster,GV3,on_off,21800,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008257,DJI RoboMaster,GV3,off_on,21500,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008258,DJI RoboMaster,GV3,off_on,22300,15400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008259,DJI RoboMaster,GV3,off_on,22800,15700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008260,DJI RoboMaster,GV3,off_on,27800,16500,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008261,DJI RoboMaster,GV3,on_off,24600,16100,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008262,DJI RoboMaster,GV3,off_on,28100,16400,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008263,DJI RoboMaster,GV3,off_on,25400,16800,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008264,DJI RoboMaster,GV3,on_off,27400,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008265,DJI RoboMaster,GV3,off_on,28500,17300,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
timing-008266,DJI RoboMaster,GV3,on_off,25800,16700,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306,a76ea51047acf603b80df657ff27b3053baf075752bb0cbc7db4760d1a927306
